order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,month,profit_margin
KZ-2014-8050,2014-01-08,2014-05-08,Standard Class,Karen Carlisle,Corporate,Almaty,Kazakhstan,EMEA,EMEA,OFF-AVE-10002102,Office Supplies,Binders,"Avery 3-Hole Punch, Economy",8.0,1,0.7,-5.589,0.16,Medium,2014.0,1,-69.86250000000001
ES-2014-2034971,2014-02-08,2014-03-08,First Class,Ryan Akin,Consumer,Upper Normandy,France,EU,Central,FUR-BO-10003541,Furniture,Bookcases,"Bush Classic Bookcase, Metal",,3,0.1,296.658,472.0,Critical,2014.0,2,
CG-2014-80,2014-02-08,2014-08-08,Standard Class,Mark Haberlin,Corporate,Kasai-Oriental,Democratic Republic of the Congo,Africa,Africa,FUR-SAF-10003469,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",,4,0.0,455.64,228.7,Low,2014.0,2,
MO-2014-6730,2014-02-08,2014-02-08,Same Day,Evan Minnotte,Home Office,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,FUR-IKE-10002147,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",822.0,2,0.0,156.24,190.03,High,2014.0,2,19.007299270072995
ES-2014-4124074,2014-02-08,2014-06-08,Standard Class,Laurel Workman,Corporate,England,United Kingdom,EU,North,TEC-MA-10004772,Technology,Machines,"Konica Inkjet, White",,6,0.0,708.12,142.47,Medium,2014.0,2,
CA-2014-162691,2014-02-08,2014-08-08,Standard Class,Aaron Smayling,Corporate,Texas,United States,US,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,,3,0.4,-263.9967,103.62,Medium,2014.0,2,
IT-2014-1534186,2014-02-08,2014-08-08,Standard Class,Vivek Gonzalez,Consumer,Apulia,Italy,EU,South,TEC-PH-10002623,Technology,Phones,"Cisco Smart Phone, with Caller ID",785.0,2,0.4,52.308,103.36,Low,2014.0,2,6.66343949044586
ES-2014-1987504,2014-02-08,2014-04-08,Second Class,Jim Kriz,Home Office,Nord-Pas-de-Calais,France,EU,Central,TEC-CO-10001894,Technology,Copiers,"Sharp Copy Machine, High-Speed",610.0,3,0.15,208.26,100.14,Critical,2014.0,2,34.14098360655737
IN-2014-85018,2014-02-08,2014-04-08,First Class,Larry Hughes,Consumer,Auckland,New Zealand,APAC,Oceania,TEC-AC-10001455,Technology,Accessories,"Logitech Memory Card, Erganomic",243.0,4,0.4,-137.664,97.89,Critical,2014.0,2,-56.651851851851845
ES-2014-1080192,2014-02-08,2014-07-08,Standard Class,Mathew Reese,Home Office,North Rhine-Westphalia,Germany,EU,Central,FUR-BO-10002632,Furniture,Bookcases,"Sauder Corner Shelving, Pine",669.0,5,0.1,74.325,78.88,Medium,2014.0,2,11.109865470852018
ES-2014-1080192,2014-02-08,2014-07-08,Standard Class,Mathew Reese,Home Office,North Rhine-Westphalia,Germany,EU,Central,TEC-CO-10000082,Technology,Copiers,"Canon Fax and Copier, Digital",,7,0.0,147.0,77.97,Medium,2014.0,2,
ES-2014-5628331,2014-02-08,2014-07-08,Standard Class,Anna Chung,Consumer,Limousin,France,EU,Central,TEC-PH-10000037,Technology,Phones,"Cisco Signal Booster, Cordless",789.0,6,0.15,-83.592,76.34,Medium,2014.0,2,-10.59467680608365
ES-2014-1504792,2014-02-08,2014-05-08,Second Class,Helen Andreada,Consumer,Balearic Islands,Spain,EU,South,OFF-AP-10001103,Office Supplies,Appliances,"Breville Microwave, Silver",605.0,2,0.0,217.74,58.65,Medium,2014.0,2,35.9900826446281
RS-2014-7500,2014-02-08,2014-05-08,Second Class,Evan Minnotte,Home Office,Stavropol',Russia,EMEA,EMEA,TEC-SHA-10002753,Technology,Copiers,"Sharp Fax and Copier, High-Speed",334.0,2,0.0,40.02,49.63,High,2014.0,2,11.982035928143715
ES-2014-1080192,2014-02-08,2014-07-08,Standard Class,Mathew Reese,Home Office,North Rhine-Westphalia,Germany,EU,Central,FUR-BO-10004947,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",676.0,5,0.1,195.285,40.78,Medium,2014.0,2,28.888313609467453
IT-2014-4056621,2014-02-08,2014-06-08,Standard Class,Thea Hendricks,Consumer,Midi-Pyrénées,France,EU,Central,FUR-BO-10004620,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",670.0,5,0.1,14.76,37.55,Medium,2014.0,2,2.202985074626866
CG-2014-80,2014-02-08,2014-08-08,Standard Class,Mark Haberlin,Corporate,Kasai-Oriental,Democratic Republic of the Congo,Africa,Africa,TEC-CIS-10003439,Technology,Phones,"Cisco Headset, VoIP",354.0,4,0.0,14.16,36.27,Low,2014.0,2,4.0
US-2014-120516,2014-02-08,2014-03-08,Same Day,Phillip Breyer,Corporate,Francisco Morazán,Honduras,LATAM,Central,OFF-SU-10000213,Office Supplies,Supplies,"Kleencut Shears, Easy Grip",155.0,8,0.4,-20.672,35.33,Critical,2014.0,2,-13.336774193548386
ES-2014-1080192,2014-02-08,2014-07-08,Standard Class,Mathew Reese,Home Office,North Rhine-Westphalia,Germany,EU,Central,TEC-AC-10001566,Technology,Accessories,"Logitech Router, Erganomic",490.0,2,0.0,88.2,32.73,Medium,2014.0,2,18.0
IT-2014-1534186,2014-02-08,2014-08-08,Standard Class,Vivek Gonzalez,Consumer,Apulia,Italy,EU,South,TEC-PH-10003713,Technology,Phones,"Cisco Audio Dock, Cordless",444.0,4,0.4,-199.752,32.7,Low,2014.0,2,-44.98918918918919
ES-2014-4124074,2014-02-08,2014-06-08,Standard Class,Laurel Workman,Corporate,England,United Kingdom,EU,North,TEC-AC-10001187,Technology,Accessories,"Memorex Keyboard, USB",286.0,4,0.0,11.4,27.82,Medium,2014.0,2,3.986013986013986
IT-2014-1534186,2014-02-08,2014-08-08,Standard Class,Vivek Gonzalez,Consumer,Apulia,Italy,EU,South,TEC-CO-10003124,Technology,Copiers,"Canon Ink, Laser",294.0,2,0.0,138.3,25.51,Low,2014.0,2,47.04081632653062
ES-2014-1080192,2014-02-08,2014-07-08,Standard Class,Mathew Reese,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-ST-10001547,Office Supplies,Storage,"Rogers Lockers, Industrial",382.0,2,0.1,118.74,24.75,Medium,2014.0,2,31.083769633507853
IN-2014-85018,2014-02-08,2014-04-08,First Class,Larry Hughes,Consumer,Auckland,New Zealand,APAC,Oceania,OFF-LA-10004112,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical",67.0,10,0.4,5.34,21.49,Critical,2014.0,2,7.970149253731343
IN-2014-38223,2014-02-08,2014-07-08,Standard Class,Maxwell Schwartz,Consumer,Delhi,India,APAC,Central Asia,TEC-PH-10003062,Technology,Phones,"Apple Audio Dock, Full Size",336.0,2,0.0,117.72,20.49,Medium,2014.0,2,35.035714285714285
ES-2014-2057259,2014-02-08,2014-05-08,First Class,Philip Brown,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-AR-10001533,Office Supplies,Art,"Sanford Sketch Pad, Easy-Erase",137.0,3,0.0,63.09,19.84,Medium,2014.0,2,46.05109489051095
CA-2014-133235,2014-02-08,2014-05-08,First Class,Larry Hughes,Consumer,North Carolina,United States,US,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,272.0,5,0.2,16.9975,19.04,High,2014.0,2,6.24908088235294
US-2014-120516,2014-02-08,2014-03-08,Same Day,Phillip Breyer,Corporate,Francisco Morazán,Honduras,LATAM,Central,OFF-BI-10001248,Office Supplies,Binders,"Avery Binder, Economy",62.0,12,0.4,-34.08,17.27,Critical,2014.0,2,-54.96774193548387
RS-2014-7500,2014-02-08,2014-05-08,Second Class,Evan Minnotte,Home Office,Stavropol',Russia,EMEA,EMEA,FUR-RUB-10002817,Furniture,Furnishings,"Rubbermaid Door Stop, Durable",163.0,4,0.0,21.12,16.16,High,2014.0,2,12.957055214723928
ES-2014-1080192,2014-02-08,2014-07-08,Standard Class,Mathew Reese,Home Office,North Rhine-Westphalia,Germany,EU,Central,TEC-MA-10003607,Technology,Machines,"Okidata Receipt Printer, Red",600.0,5,0.0,102.0,15.45,Medium,2014.0,2,17.0
ES-2014-1080192,2014-02-08,2014-07-08,Standard Class,Mathew Reese,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-AR-10001190,Office Supplies,Art,"Boston Canvas, Easy-Erase",216.0,4,0.0,49.56,15.37,Medium,2014.0,2,22.944444444444446
IN-2014-85018,2014-02-08,2014-04-08,First Class,Larry Hughes,Consumer,Auckland,New Zealand,APAC,Oceania,OFF-EN-10000182,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint",54.0,4,0.4,-0.936,14.18,Critical,2014.0,2,-1.7333333333333336
RS-2014-7500,2014-02-08,2014-05-08,Second Class,Evan Minnotte,Home Office,Stavropol',Russia,EMEA,EMEA,OFF-FIS-10004915,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",88.0,2,0.0,32.46,13.06,High,2014.0,2,36.88636363636364
ES-2014-2057259,2014-02-08,2014-05-08,First Class,Philip Brown,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-PA-10002616,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",109.0,6,0.0,34.56,11.76,Medium,2014.0,2,31.706422018348622
LH-2014-70,2014-02-08,2014-05-08,Second Class,Guy Phonely,Corporate,Vilnius,Lithuania,EMEA,EMEA,TEC-SHA-10004874,Technology,Copiers,"Sharp Fax Machine, High-Speed",88.0,1,0.7,-144.015,10.03,Medium,2014.0,2,-163.6534090909091
CA-2014-135034,2014-02-08,2014-04-08,First Class,Annie Thurman,Consumer,Illinois,United States,US,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,96.0,2,0.2,5.999,9.23,Critical,2014.0,2,6.2489583333333325
CA-2014-168942,2014-02-08,2014-06-08,Second Class,Eric Murdock,Consumer,California,United States,US,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",187.0,3,0.0,50.3658,7.56,Medium,2014.0,2,26.933582887700535
MO-2014-6730,2014-02-08,2014-02-08,Same Day,Evan Minnotte,Home Office,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BIN-10004569,Office Supplies,Art,"Binney & Smith Highlighters, Blue",33.0,2,0.0,4.92,6.95,High,2014.0,2,14.909090909090908
CA-2014-124576,2014-02-08,2014-05-08,Second Class,Heather Kirkland,Corporate,California,United States,US,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,55.0,2,0.2,18.5274,6.43,Critical,2014.0,2,33.68618181818182
MO-2014-6730,2014-02-08,2014-02-08,Same Day,Evan Minnotte,Home Office,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BIN-10000837,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",24.0,1,0.0,9.72,5.34,High,2014.0,2,40.5
NI-2014-4870,2014-02-08,2014-05-08,First Class,Frank Merwin,Home Office,Gombe,Nigeria,Africa,Africa,OFF-SAN-10004420,Office Supplies,Art,"Sanford Sketch Pad, Water Color",29.0,2,0.7,-22.404,4.97,High,2014.0,2,-77.2551724137931
CG-2014-80,2014-02-08,2014-08-08,Standard Class,Mark Haberlin,Corporate,Kasai-Oriental,Democratic Republic of the Congo,Africa,Africa,OFF-KLE-10001644,Office Supplies,Supplies,"Kleencut Trimmer, Steel",41.0,1,0.0,6.51,4.88,Low,2014.0,2,15.878048780487806
ES-2014-1080192,2014-02-08,2014-07-08,Standard Class,Mathew Reese,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-AR-10001418,Office Supplies,Art,"BIC Markers, Easy-Erase",80.0,3,0.0,22.41,4.19,Medium,2014.0,2,28.012500000000003
ES-2014-5628331,2014-02-08,2014-07-08,Standard Class,Anna Chung,Consumer,Limousin,France,EU,Central,OFF-ST-10001999,Office Supplies,Storage,"Tenex Folders, Wire Frame",60.0,3,0.1,25.353,4.1,Medium,2014.0,2,42.255
MX-2014-102043,2014-02-08,2014-05-08,First Class,Matthew Grinstein,Home Office,San Salvador,El Salvador,LATAM,Central,OFF-LA-10000897,Office Supplies,Labels,"Avery Round Labels, Laser Printer Compatible",19.0,4,0.0,8.72,3.99,Medium,2014.0,2,45.89473684210527
ES-2014-1504792,2014-02-08,2014-05-08,Second Class,Helen Andreada,Consumer,Balearic Islands,Spain,EU,South,OFF-FA-10002803,Office Supplies,Fasteners,"Accos Staples, Metal",66.0,6,0.0,13.14,3.78,Medium,2014.0,2,19.90909090909091
ES-2014-1248018,2014-02-08,2014-07-08,Standard Class,Nathan Mautz,Home Office,England,United Kingdom,EU,North,OFF-LA-10004050,Office Supplies,Labels,"Hon Color Coded Labels, Laser Printer Compatible",26.0,2,0.0,8.94,3.63,High,2014.0,2,34.38461538461538
ES-2014-1080192,2014-02-08,2014-07-08,Standard Class,Mathew Reese,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-BI-10004903,Office Supplies,Binders,"Ibico Hole Reinforcements, Durable",85.0,10,0.0,23.7,3.23,Medium,2014.0,2,27.88235294117647
IN-2014-85018,2014-02-08,2014-04-08,First Class,Larry Hughes,Consumer,Auckland,New Zealand,APAC,Oceania,OFF-AR-10001645,Office Supplies,Art,"Boston Pens, Blue",9.0,1,0.4,-5.688,3.16,Critical,2014.0,2,-63.2
ES-2014-5628331,2014-02-08,2014-07-08,Standard Class,Anna Chung,Consumer,Limousin,France,EU,Central,OFF-BI-10003642,Office Supplies,Binders,"Wilson Jones Binder, Economy",39.0,3,0.0,12.06,3.11,Medium,2014.0,2,30.923076923076927
SF-2014-2890,2014-02-08,2014-04-08,Second Class,Ruben Dartt,Consumer,Eastern Cape,South Africa,Africa,Africa,TEC-SAN-10002477,Technology,Accessories,"SanDisk Flash Drive, Bluetooth",40.0,1,0.0,18.18,3.04,High,2014.0,2,45.45
ES-2014-1504792,2014-02-08,2014-05-08,Second Class,Helen Andreada,Consumer,Balearic Islands,Spain,EU,South,OFF-ST-10001646,Office Supplies,Storage,"Fellowes Box, Wire Frame",68.0,4,0.1,26.94,2.76,Medium,2014.0,2,39.61764705882353
CA-2014-162691,2014-02-08,2014-08-08,Standard Class,Aaron Smayling,Corporate,Texas,United States,US,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.0,7,0.2,12.7008,1.99,Medium,2014.0,2,35.28
SF-2014-2890,2014-02-08,2014-04-08,Second Class,Ruben Dartt,Consumer,Eastern Cape,South Africa,Africa,Africa,OFF-WIL-10002153,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",27.0,1,0.0,7.68,1.87,High,2014.0,2,28.444444444444443
IN-2014-79327,2014-02-08,2014-07-08,Second Class,John Huston,Consumer,Chongqing,China,APAC,North Asia,OFF-BI-10004140,Office Supplies,Binders,"Cardinal Index Tab, Clear",13.0,2,0.0,6.0,1.66,Medium,2014.0,2,46.15384615384615
ES-2014-2057259,2014-02-08,2014-05-08,First Class,Philip Brown,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-BI-10003650,Office Supplies,Binders,"Ibico Index Tab, Clear",18.0,2,0.0,3.18,1.41,Medium,2014.0,2,17.666666666666668
ES-2014-4124074,2014-02-08,2014-06-08,Standard Class,Laurel Workman,Corporate,England,United Kingdom,EU,North,OFF-BI-10003763,Office Supplies,Binders,"Ibico Index Tab, Economy",21.0,2,0.0,7.02,1.24,Medium,2014.0,2,33.42857142857142
NI-2014-4870,2014-02-08,2014-05-08,First Class,Frank Merwin,Home Office,Gombe,Nigeria,Africa,Africa,OFF-BIN-10002407,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",6.0,1,0.7,-5.559,1.2,High,2014.0,2,-92.65
ES-2014-4124074,2014-02-08,2014-06-08,Standard Class,Laurel Workman,Corporate,England,United Kingdom,EU,North,OFF-LA-10000707,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable",28.0,3,0.0,8.55,1.16,Medium,2014.0,2,30.53571428571429
IN-2014-79327,2014-02-08,2014-07-08,Second Class,John Huston,Consumer,Chongqing,China,APAC,North Asia,OFF-BI-10000698,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",10.0,2,0.0,3.42,0.66,Medium,2014.0,2,34.199999999999996
US-2014-103604,2014-02-08,2014-07-08,Standard Class,Tony Sayre,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-ST-10003056,Office Supplies,Storage,"Tenex Folders, Single Width",12.0,1,0.2,-2.34,0.27,Medium,2014.0,2,-19.499999999999996
ID-2014-85032,2014-03-08,2014-03-08,Same Day,Vivek Gonzalez,Consumer,Queensland,Australia,APAC,Oceania,TEC-PH-10002590,Technology,Phones,"Motorola Audio Dock, Cordless",211.0,2,0.4,-66.996,40.05,Medium,2014.0,3,-31.75165876777251
ES-2014-3607035,2014-03-08,2014-06-08,First Class,Shahid Collister,Consumer,Tuscany,Italy,EU,South,TEC-MA-10003607,Technology,Machines,"Okidata Receipt Printer, Red",216.0,3,0.4,-82.872,27.71,High,2014.0,3,-38.36666666666667
ID-2014-62289,2014-03-08,2014-07-08,Standard Class,Robert Barroso,Corporate,National Capital,Philippines,APAC,Southeast Asia,TEC-CO-10001654,Technology,Copiers,"Hewlett Wireless Fax, Digital",741.0,3,0.35,68.3685,13.01,Medium,2014.0,3,9.226518218623482
ES-2014-3607035,2014-03-08,2014-06-08,First Class,Shahid Collister,Consumer,Tuscany,Italy,EU,South,OFF-BI-10000179,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",56.0,2,0.0,18.42,11.82,High,2014.0,3,32.892857142857146
US-2014-100062,2014-03-08,2014-07-08,Standard Class,Katherine Murray,Home Office,Francisco Morazán,Honduras,LATAM,Central,OFF-PA-10003640,Office Supplies,Paper,"Eaton Cards & Envelopes, Recycled",108.0,6,0.4,-27.144,10.47,Medium,2014.0,3,-25.13333333333333
ES-2014-4825158,2014-03-08,2014-06-08,Second Class,Grant Thornton,Corporate,Scotland,United Kingdom,EU,North,OFF-ST-10003990,Office Supplies,Storage,"Smead Folders, Single Width",105.0,6,0.0,32.58,7.43,Medium,2014.0,3,31.02857142857143
ID-2014-62289,2014-03-08,2014-07-08,Standard Class,Robert Barroso,Corporate,National Capital,Philippines,APAC,Southeast Asia,OFF-SU-10004696,Office Supplies,Supplies,"Acme Shears, Easy Grip",85.0,3,0.45,-54.189,4.07,Medium,2014.0,3,-63.75176470588235
ID-2014-85032,2014-03-08,2014-03-08,Same Day,Vivek Gonzalez,Consumer,Queensland,Australia,APAC,Oceania,OFF-AR-10001030,Office Supplies,Art,"Sanford Markers, Easy-Erase",14.0,1,0.4,-0.708,2.5,Medium,2014.0,3,-5.057142857142857
ID-2014-85032,2014-03-08,2014-03-08,Same Day,Vivek Gonzalez,Consumer,Queensland,Australia,APAC,Oceania,OFF-EN-10001823,Office Supplies,Envelopes,"Cameo Mailers, Recycled",44.0,2,0.4,-0.048,1.17,Medium,2014.0,3,-0.1090909090909091
MW-2014-7130,2014-04-08,2014-09-08,Second Class,Tom Stivers,Corporate,Podgorica,Montenegro,EMEA,EMEA,OFF-CUI-10000682,Office Supplies,Appliances,"Cuisinart Stove, Silver",,6,0.0,970.2,295.74,Medium,2014.0,4,
ES-2014-4363806,2014-04-08,2014-07-08,First Class,Sonia Sunley,Consumer,England,United Kingdom,EU,North,OFF-ST-10003266,Office Supplies,Storage,"Tenex Lockers, Industrial",614.0,3,0.0,171.81,112.4,Medium,2014.0,4,27.982084690553748
CG-2014-3470,2014-04-08,2014-09-08,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,FUR-SAU-10004137,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional",,6,0.0,431.82,110.7,Medium,2014.0,4,
MO-2014-780,2014-04-08,2014-09-08,Second Class,Randy Bradley,Consumer,Grand Casablanca,Morocco,Africa,Africa,FUR-CHR-10003806,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",,2,0.0,122.16,92.66,Medium,2014.0,4,
ES-2014-5334183,2014-04-08,2014-07-08,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,TEC-PH-10002076,Technology,Phones,"Samsung Audio Dock, Full Size",504.0,3,0.0,65.52,91.34,High,2014.0,4,13.0
ES-2014-5334183,2014-04-08,2014-07-08,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,TEC-PH-10001963,Technology,Phones,"Nokia Speaker Phone, Full Size",622.0,5,0.0,124.35,84.81,High,2014.0,4,19.991961414790996
ES-2014-4363806,2014-04-08,2014-07-08,First Class,Sonia Sunley,Consumer,England,United Kingdom,EU,North,OFF-AP-10000802,Office Supplies,Appliances,"Hoover Microwave, White",,5,0.0,414.15,83.64,Medium,2014.0,4,
IT-2014-1525267,2014-04-08,2014-10-08,Standard Class,Kristen Hastings,Corporate,Hordaland,Norway,EU,North,FUR-CH-10000399,Furniture,Chairs,"Hon Swivel Stool, Set of Two",,8,0.0,318.48,81.18,Low,2014.0,4,
ES-2014-4363806,2014-04-08,2014-07-08,First Class,Sonia Sunley,Consumer,England,United Kingdom,EU,North,OFF-AR-10002805,Office Supplies,Art,"Boston Sketch Pad, Blue",340.0,7,0.0,146.16,68.67,Medium,2014.0,4,42.98823529411764
ES-2014-3986842,2014-04-08,2014-08-08,Standard Class,Andy Yotov,Corporate,North Rhine-Westphalia,Germany,EU,Central,FUR-BO-10004824,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",401.0,3,0.1,26.658,67.49,High,2014.0,4,6.647880299251871
ES-2014-5334183,2014-04-08,2014-07-08,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,FUR-BO-10004430,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",512.0,3,0.0,46.08,62.19,High,2014.0,4,9.0
MW-2014-7130,2014-04-08,2014-09-08,Second Class,Tom Stivers,Corporate,Podgorica,Montenegro,EMEA,EMEA,OFF-ELD-10002199,Office Supplies,Storage,"Eldon File Cart, Single Width",513.0,4,0.0,220.68,61.53,Medium,2014.0,4,43.01754385964912
CA-2014-7620,2014-04-08,2014-04-08,Same Day,Roger Barcio,Home Office,Quebec,Canada,Canada,Canada,OFF-STA-10000155,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",112.0,4,0.0,4.44,53.9,Critical,2014.0,4,3.9642857142857144
ES-2014-4875323,2014-04-08,2014-09-08,Standard Class,Beth Thompson,Home Office,North Rhine-Westphalia,Germany,EU,Central,TEC-PH-10001732,Technology,Phones,"Samsung Audio Dock, Cordless",848.0,5,0.0,152.7,52.3,Medium,2014.0,4,18.007075471698112
ES-2014-5334183,2014-04-08,2014-07-08,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,TEC-PH-10003960,Technology,Phones,"Apple Speaker Phone, with Caller ID",370.0,3,0.0,92.43,45.45,High,2014.0,4,24.981081081081083
ES-2014-5334183,2014-04-08,2014-07-08,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,OFF-ST-10002900,Office Supplies,Storage,"Smead Lockers, Wire Frame",395.0,2,0.0,35.52,44.36,High,2014.0,4,8.99240506329114
IT-2014-2866257,2014-04-08,2014-08-08,Standard Class,Katherine Nockton,Corporate,Ile-de-France,France,EU,Central,FUR-TA-10004524,Furniture,Tables,"Bevis Round Table, with Bottom Storage",674.0,2,0.35,-186.573,40.27,Medium,2014.0,4,-27.681454005934718
IN-2014-56108,2014-04-08,2014-10-08,Standard Class,Katrina Edelman,Corporate,Jawa Tengah,Indonesia,APAC,Southeast Asia,TEC-CO-10000172,Technology,Copiers,"Hewlett Ink, Digital",552.0,4,0.07,195.7104,38.52,Medium,2014.0,4,35.45478260869565
CA-2014-7620,2014-04-08,2014-04-08,Same Day,Roger Barcio,Home Office,Quebec,Canada,Canada,Canada,FUR-SAU-10002540,Furniture,Bookcases,"Sauder Stackable Bookrack, Traditional",146.0,1,0.0,21.93,37.2,Critical,2014.0,4,15.020547945205479
ES-2014-3986842,2014-04-08,2014-08-08,Standard Class,Andy Yotov,Corporate,North Rhine-Westphalia,Germany,EU,Central,OFF-FA-10001574,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",271.0,14,0.0,127.26,34.18,High,2014.0,4,46.95940959409594
CA-2014-165386,2014-04-08,2014-05-08,First Class,Charlotte Melton,Consumer,Illinois,United States,US,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.0,2,0.3,-36.6744,27.67,Medium,2014.0,4,-20.040655737704917
IS-2014-4680,2014-04-08,2014-04-08,Same Day,Roland Fjeld,Consumer,Tel Aviv,Israel,EMEA,EMEA,OFF-ACC-10000102,Office Supplies,Binders,"Acco Binding Machine, Clear",202.0,4,0.0,22.2,27.21,High,2014.0,4,10.990099009900991
ES-2014-4875323,2014-04-08,2014-09-08,Standard Class,Beth Thompson,Home Office,North Rhine-Westphalia,Germany,EU,Central,TEC-MA-10002931,Technology,Machines,"Konica Receipt Printer, Red",358.0,3,0.0,110.97,22.53,Medium,2014.0,4,30.997206703910614
CG-2014-3470,2014-04-08,2014-09-08,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,OFF-CUI-10003409,Office Supplies,Appliances,"Cuisinart Refrigerator, Silver",994.0,2,0.0,168.9,22.51,Medium,2014.0,4,16.99195171026157
US-2014-134075,2014-04-08,2014-08-08,Standard Class,Lena Radford,Consumer,México,Mexico,LATAM,North,FUR-CH-10003883,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",188.0,2,0.2,-18.824,20.91,High,2014.0,4,-10.01276595744681
MW-2014-7130,2014-04-08,2014-09-08,Second Class,Tom Stivers,Corporate,Podgorica,Montenegro,EMEA,EMEA,FUR-IKE-10003771,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",246.0,2,0.0,93.48,18.15,Medium,2014.0,4,38.0
ES-2014-1162801,2014-04-08,2014-10-08,Standard Class,Tamara Chand,Corporate,Andalusía,Spain,EU,South,OFF-AP-10004946,Office Supplies,Appliances,"KitchenAid Toaster, Black",170.0,2,0.0,50.82,17.4,Medium,2014.0,4,29.89411764705882
ES-2014-2629745,2014-04-08,2014-10-08,Standard Class,Filia McAdams,Corporate,Madrid,Spain,EU,South,FUR-BO-10001405,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",125.0,1,0.0,48.69,15.09,Low,2014.0,4,38.952
MA-2014-9840,2014-04-08,2014-08-08,Standard Class,Jamie Frazer,Consumer,Analamanga,Madagascar,Africa,Africa,FUR-DEF-10000720,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",88.0,2,0.0,31.68,15.06,High,2014.0,4,36.0
ES-2014-3566095,2014-04-08,2014-09-08,Standard Class,Alex Grayson,Consumer,Aquitaine,France,EU,Central,OFF-AR-10002805,Office Supplies,Art,"Boston Sketch Pad, Blue",194.0,4,0.0,83.52,14.34,Medium,2014.0,4,43.051546391752574
ES-2014-3031425,2014-04-08,2014-09-08,Standard Class,Mark Van Huff,Consumer,Piedmont,Italy,EU,South,OFF-SU-10002429,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",140.0,4,0.0,44.64,13.58,Medium,2014.0,4,31.885714285714283
CA-2014-168396,2014-04-08,2014-09-08,Second Class,Bruce Degenhardt,Consumer,California,United States,US,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",124.0,3,0.0,11.1564,12.82,Medium,2014.0,4,8.99709677419355
